date,city,latitude,longitude,pm25,aqi,aqi_category,pm10,o3,no2,so2,co,temperature,humidity,wind_speed,year,month,day,hour,day_of_week,season,is_weekend
2024-04-25,Albany,42.6526,-73.7562,12.67,58,Moderate,27.78,31.45,31.43,4.33,0.78,17.5,70.6,8.8,2024,4,25,0,3,Spring,0
2024-04-26,Albany,42.6526,-73.7562,13.9,60,Moderate,36.3,44.91,28.65,5.61,0.56,16.57,70.2,7.6,2024,4,26,0,4,Spring,0
2024-04-27,Albany,42.6526,-73.7562,17.51,67,Moderate,24.71,45.26,16.38,7.32,0.8,9.47,77.8,8.4,2024,4,27,0,5,Spring,1
2024-04-28,Albany,42.6526,-73.7562,14.19,60,Moderate,20.74,31.63,21.98,4.47,0.8,8.56,62.4,8.1,2024,4,28,0,6,Spring,1
2024-04-29,Albany,42.6526,-73.7562,18.6,69,Moderate,24.9,25.36,30.62,5.92,0.49,26.11,62.5,7.1,2024,4,29,0,0,Spring,0
2024-04-30,Albany,42.6526,-73.7562,13.41,59,Moderate,34.95,32.49,30.24,6.46,0.56,24.22,73.2,9.5,2024,4,30,0,1,Spring,0
2024-05-01,Albany,42.6526,-73.7562,15.21,62,Moderate,28.55,26.93,27.35,7.71,0.55,23.24,55.4,0.9,2024,5,1,0,2,Spring,0
2024-05-02,Albany,42.6526,-73.7562,17.29,66,Moderate,22.14,28.25,24.51,5.83,0.66,26.13,60.8,5.3,2024,5,2,0,3,Spring,0
2024-05-03,Albany,42.6526,-73.7562,10.64,54,Moderate,28.46,25.49,24.27,7.49,0.57,9.87,67.9,7.4,2024,5,3,0,4,Spring,0
2024-05-04,Albany,42.6526,-73.7562,14.4,61,Moderate,20.74,30.67,24.04,5.29,0.61,10.41,70.4,8.6,2024,5,4,0,5,Spring,1
2024-05-05,Albany,42.6526,-73.7562,14.25,61,Moderate,31.46,28.4,21.99,4.74,0.63,23.4,55.3,1.9,2024,5,5,0,6,Spring,1
2024-05-06,Albany,42.6526,-73.7562,10.7,54,Moderate,28.99,26.05,28.25,7.37,0.72,27.38,88.0,3.0,2024,5,6,0,0,Spring,0
2024-05-07,Albany,42.6526,-73.7562,13.86,60,Moderate,38.56,30.5,22.4,5.45,0.62,8.19,65.3,1.2,2024,5,7,0,1,Spring,0
2024-05-08,Albany,42.6526,-73.7562,10.21,53,Moderate,33.97,30.79,15.51,6.01,0.74,26.41,43.4,8.3,2024,5,8,0,2,Spring,0
2024-05-09,Albany,42.6526,-73.7562,9.19,51,Moderate,28.42,35.66,30.52,5.12,0.57,21.29,85.0,6.4,2024,5,9,0,3,Spring,0
2024-05-10,Albany,42.6526,-73.7562,10.69,54,Moderate,22.08,29.82,28.53,4.97,0.45,16.72,43.9,5.6,2024,5,10,0,4,Spring,0
2024-05-11,Albany,42.6526,-73.7562,16.44,65,Moderate,35.59,28.36,28.25,4.97,0.78,25.05,63.6,3.8,2024,5,11,0,5,Spring,1
2024-05-12,Albany,42.6526,-73.7562,16.98,66,Moderate,24.96,37.11,23.58,5.74,0.61,20.09,42.3,3.9,2024,5,12,0,6,Spring,1
2024-05-13,Albany,42.6526,-73.7562,10.37,53,Moderate,35.56,29.95,20.87,5.42,0.64,24.85,72.1,0.9,2024,5,13,0,0,Spring,0
2024-05-14,Albany,42.6526,-73.7562,11.98,56,Moderate,34.49,46.58,30.61,6.98,0.75,18.23,64.3,3.0,2024,5,14,0,1,Spring,0
2024-05-15,Albany,42.6526,-73.7562,13.09,58,Moderate,20.68,30.28,20.2,4.65,0.72,23.71,38.5,6.1,2024,5,15,0,2,Spring,0
2024-05-16,Albany,42.6526,-73.7562,11.92,56,Moderate,24.94,28.48,27.89,4.6,0.5,22.86,56.3,6.9,2024,5,16,0,3,Spring,0
2024-05-17,Albany,42.6526,-73.7562,13.76,60,Moderate,36.45,31.84,27.62,6.85,0.58,13.57,45.3,5.2,2024,5,17,0,4,Spring,0
2024-05-18,Albany,42.6526,-73.7562,13.35,59,Moderate,28.25,39.31,23.55,6.38,0.66,19.71,35.0,4.4,2024,5,18,0,5,Spring,1
2024-05-19,Albany,42.6526,-73.7562,11.18,55,Moderate,21.17,41.28,28.64,4.05,0.49,10.38,88.2,10.0,2024,5,19,0,6,Spring,1
2024-05-20,Albany,42.6526,-73.7562,18.67,69,Moderate,26.72,44.23,28.94,5.98,0.49,22.8,41.1,6.1,2024,5,20,0,0,Spring,0
2024-05-21,Albany,42.6526,-73.7562,17.72,67,Moderate,28.87,28.29,16.97,7.35,0.5,25.62,60.1,2.5,2024,5,21,0,1,Spring,0
2024-05-22,Albany,42.6526,-73.7562,9.15,51,Moderate,30.66,26.12,19.27,5.78,0.68,19.98,74.2,1.3,2024,5,22,0,2,Spring,0
2024-05-23,Albany,42.6526,-73.7562,16.1,64,Moderate,23.43,28.6,28.31,4.24,0.56,14.63,79.7,2.4,2024,5,23,0,3,Spring,0
2024-05-24,Albany,42.6526,-73.7562,11.5,55,Moderate,24.86,27.08,25.46,6.21,0.58,10.15,87.5,3.2,2024,5,24,0,4,Spring,0
2024-05-25,Albany,42.6526,-73.7562,10.81,54,Moderate,22.29,38.12,23.24,4.85,0.48,23.6,75.3,5.9,2024,5,25,0,5,Spring,1
2024-05-26,Albany,42.6526,-73.7562,9.11,51,Moderate,25.76,37.54,24.93,6.75,0.57,20.27,86.8,4.3,2024,5,26,0,6,Spring,1
2024-05-27,Albany,42.6526,-73.7562,15.16,62,Moderate,28.9,43.44,22.28,7.49,0.47,9.68,58.3,9.5,2024,5,27,0,0,Spring,0
2024-05-28,Albany,42.6526,-73.7562,10.95,54,Moderate,33.49,30.52,31.19,4.56,0.41,19.93,59.1,4.4,2024,5,28,0,1,Spring,0
2024-05-29,Albany,42.6526,-73.7562,18.16,68,Moderate,30.41,32.9,19.48,4.21,0.49,19.59,53.8,7.7,2024,5,29,0,2,Spring,0
2024-05-30,Albany,42.6526,-73.7562,15.17,62,Moderate,35.76,37.28,17.01,4.76,0.49,11.81,52.7,1.7,2024,5,30,0,3,Spring,0
2024-05-31,Albany,42.6526,-73.7562,13.12,58,Moderate,31.22,30.09,19.03,5.37,0.65,8.42,32.9,1.1,2024,5,31,0,4,Spring,0
2024-06-01,Albany,42.6526,-73.7562,16.49,65,Moderate,21.8,27.18,17.27,6.62,0.59,19.93,82.4,6.6,2024,6,1,0,5,Summer,1
2024-06-02,Albany,42.6526,-73.7562,13.23,59,Moderate,18.01,25.63,28.86,7.46,0.59,25.7,82.9,2.7,2024,6,2,0,6,Summer,1
2024-06-03,Albany,42.6526,-73.7562,8.38,47,Good,36.12,34.0,21.8,5.1,0.57,25.95,55.0,6.4,2024,6,3,0,0,Summer,0
2024-06-04,Albany,42.6526,-73.7562,9.96,53,Moderate,19.03,43.99,14.98,4.0,0.48,16.62,52.6,2.7,2024,6,4,0,1,Summer,0
2024-06-05,Albany,42.6526,-73.7562,17.91,67,Moderate,26.95,33.38,25.02,5.43,0.61,24.12,65.0,2.4,2024,6,5,0,2,Summer,0
2024-06-06,Albany,42.6526,-73.7562,10.95,54,Moderate,22.19,21.84,20.92,6.85,0.67,22.49,54.4,9.4,2024,6,6,0,3,Summer,0
2024-06-07,Albany,42.6526,-73.7562,10.25,53,Moderate,35.28,44.67,18.58,4.7,0.45,25.22,69.2,1.8,2024,6,7,0,4,Summer,0
2024-06-08,Albany,42.6526,-73.7562,8.76,49,Good,28.34,37.39,25.62,4.03,0.36,23.06,68.3,2.8,2024,6,8,0,5,Summer,1
2024-06-09,Albany,42.6526,-73.7562,13.98,60,Moderate,36.36,34.26,20.81,6.85,0.43,11.89,73.1,6.9,2024,6,9,0,6,Summer,1
2024-06-10,Albany,42.6526,-73.7562,13.09,58,Moderate,26.36,23.79,17.27,6.35,0.43,8.59,47.8,3.0,2024,6,10,0,0,Summer,0
2024-06-11,Albany,42.6526,-73.7562,18.08,68,Moderate,27.42,42.26,23.97,4.73,0.63,23.66,62.9,7.9,2024,6,11,0,1,Summer,0
2024-06-12,Albany,42.6526,-73.7562,9.08,51,Moderate,31.17,40.88,29.35,6.79,0.42,8.85,37.2,8.5,2024,6,12,0,2,Summer,0
2024-06-13,Albany,42.6526,-73.7562,17.97,68,Moderate,36.53,42.69,17.49,6.05,0.5,19.03,62.4,6.9,2024,6,13,0,3,Summer,0
2024-06-14,Albany,42.6526,-73.7562,14.3,61,Moderate,26.75,42.04,14.08,4.74,0.73,23.02,78.4,9.0,2024,6,14,0,4,Summer,0
2024-06-15,Albany,42.6526,-73.7562,14.19,60,Moderate,33.61,24.05,27.89,4.72,0.74,13.69,53.1,5.2,2024,6,15,0,5,Summer,1
2024-06-16,Albany,42.6526,-73.7562,14.79,62,Moderate,37.45,22.14,19.6,3.5,0.55,6.73,87.6,5.9,2024,6,16,0,6,Summer,1
2024-06-17,Albany,42.6526,-73.7562,16.74,65,Moderate,18.42,43.55,29.33,7.11,0.38,11.99,48.8,6.9,2024,6,17,0,0,Summer,0
2024-06-18,Albany,42.6526,-73.7562,10.79,54,Moderate,19.82,25.86,28.04,5.03,0.62,19.39,74.2,9.4,2024,6,18,0,1,Summer,0
2024-06-19,Albany,42.6526,-73.7562,11.21,55,Moderate,23.12,34.78,18.81,4.94,0.67,16.53,46.4,1.5,2024,6,19,0,2,Summer,0
2024-06-20,Albany,42.6526,-73.7562,15.1,62,Moderate,34.43,41.61,29.95,5.73,0.51,17.65,34.4,1.6,2024,6,20,0,3,Summer,0
2024-06-21,Albany,42.6526,-73.7562,10.19,53,Moderate,37.47,35.51,24.66,6.85,0.57,15.8,68.3,7.5,2024,6,21,0,4,Summer,0
2024-06-22,Albany,42.6526,-73.7562,14.05,60,Moderate,36.77,35.27,17.22,7.3,0.48,23.97,74.3,2.8,2024,6,22,0,5,Summer,1
2024-06-23,Albany,42.6526,-73.7562,9.61,52,Moderate,36.25,26.4,21.19,4.8,0.41,7.8,46.2,5.3,2024,6,23,0,6,Summer,1
2024-06-24,Albany,42.6526,-73.7562,15.41,63,Moderate,20.83,23.07,28.1,5.49,0.57,16.84,37.5,2.7,2024,6,24,0,0,Summer,0
2024-06-25,Albany,42.6526,-73.7562,17.08,66,Moderate,31.22,29.12,29.07,4.19,0.62,20.92,45.5,9.2,2024,6,25,0,1,Summer,0
2024-06-26,Albany,42.6526,-73.7562,11.26,55,Moderate,29.06,37.1,21.58,7.46,0.53,18.87,82.6,4.7,2024,6,26,0,2,Summer,0
2024-06-27,Albany,42.6526,-73.7562,15.89,64,Moderate,31.37,37.26,17.86,7.46,0.47,25.7,35.8,6.7,2024,6,27,0,3,Summer,0
2024-06-28,Albany,42.6526,-73.7562,13.86,60,Moderate,35.72,37.74,22.84,4.79,0.65,13.46,82.5,8.0,2024,6,28,0,4,Summer,0
2024-06-29,Albany,42.6526,-73.7562,16.05,64,Moderate,24.57,37.64,26.76,3.81,0.6,25.18,40.4,6.0,2024,6,29,0,5,Summer,1
2024-06-30,Albany,42.6526,-73.7562,10.0,53,Moderate,36.37,35.98,20.4,7.49,0.64,18.36,64.8,9.2,2024,6,30,0,6,Summer,1
2024-07-01,Albany,42.6526,-73.7562,15.19,62,Moderate,28.96,23.89,20.0,5.34,0.43,12.22,83.4,6.0,2024,7,1,0,0,Summer,0
2024-07-02,Albany,42.6526,-73.7562,14.14,60,Moderate,16.41,39.95,20.06,6.95,0.42,6.42,72.2,7.9,2024,7,2,0,1,Summer,0
2024-07-03,Albany,42.6526,-73.7562,12.43,57,Moderate,22.04,33.8,26.53,4.89,0.31,24.69,56.9,9.4,2024,7,3,0,2,Summer,0
2024-07-04,Albany,42.6526,-73.7562,11.08,55,Moderate,16.09,31.6,26.3,4.68,0.65,15.72,31.0,3.8,2024,7,4,0,3,Summer,0
2024-07-05,Albany,42.6526,-73.7562,16.96,66,Moderate,22.11,38.88,22.28,6.49,0.63,6.95,60.8,9.6,2024,7,5,0,4,Summer,0
2024-07-06,Albany,42.6526,-73.7562,14.9,62,Moderate,24.91,18.33,26.72,5.25,0.34,12.72,66.4,1.8,2024,7,6,0,5,Summer,1
2024-07-07,Albany,42.6526,-73.7562,10.53,54,Moderate,23.44,37.18,13.23,4.54,0.5,8.43,57.4,9.6,2024,7,7,0,6,Summer,1
2024-07-08,Albany,42.6526,-73.7562,10.77,54,Moderate,34.21,25.33,12.52,3.95,0.56,10.75,83.8,5.1,2024,7,8,0,0,Summer,0
2024-07-09,Albany,42.6526,-73.7562,15.49,63,Moderate,21.66,36.91,17.27,3.82,0.32,12.3,50.9,4.6,2024,7,9,0,1,Summer,0
2024-07-10,Albany,42.6526,-73.7562,9.15,51,Moderate,15.03,19.38,27.01,4.54,0.42,23.2,72.5,7.0,2024,7,10,0,2,Summer,0
2024-07-11,Albany,42.6526,-73.7562,8.53,47,Good,25.11,29.7,17.78,5.41,0.61,10.56,71.6,1.4,2024,7,11,0,3,Summer,0
2024-07-12,Albany,42.6526,-73.7562,11.62,56,Moderate,31.49,21.37,21.84,3.06,0.54,15.19,37.8,8.8,2024,7,12,0,4,Summer,0
2024-07-13,Albany,42.6526,-73.7562,11.58,56,Moderate,23.53,40.24,19.82,4.43,0.35,23.46,45.6,7.7,2024,7,13,0,5,Summer,1
2024-07-14,Albany,42.6526,-73.7562,13.66,59,Moderate,31.58,19.57,25.63,5.06,0.54,21.68,60.7,5.3,2024,7,14,0,6,Summer,1
2024-07-15,Albany,42.6526,-73.7562,13.89,60,Moderate,17.33,28.25,17.14,4.26,0.53,14.66,67.7,8.2,2024,7,15,0,0,Summer,0
2024-07-16,Albany,42.6526,-73.7562,11.74,56,Moderate,28.43,31.56,12.23,6.56,0.64,22.38,35.3,5.5,2024,7,16,0,1,Summer,0
2024-07-17,Albany,42.6526,-73.7562,12.77,58,Moderate,25.6,26.46,23.39,6.53,0.42,5.29,68.5,9.2,2024,7,17,0,2,Summer,0
2024-07-18,Albany,42.6526,-73.7562,10.71,54,Moderate,18.91,35.8,23.64,5.86,0.41,16.44,77.5,2.4,2024,7,18,0,3,Summer,0
2024-07-19,Albany,42.6526,-73.7562,7.37,41,Good,25.58,21.48,27.38,4.41,0.47,6.67,70.5,0.8,2024,7,19,0,4,Summer,0
2024-07-20,Albany,42.6526,-73.7562,16.16,64,Moderate,25.53,37.36,18.81,6.29,0.55,10.7,89.9,2.1,2024,7,20,0,5,Summer,1
2024-07-21,Albany,42.6526,-73.7562,12.04,56,Moderate,21.17,23.61,22.37,6.94,0.59,17.28,41.6,9.9,2024,7,21,0,6,Summer,1
2024-07-22,Albany,42.6526,-73.7562,8.62,48,Good,29.83,36.87,12.41,6.88,0.66,5.57,37.7,0.8,2024,7,22,0,0,Summer,0
2024-07-23,Albany,42.6526,-73.7562,15.82,64,Moderate,20.17,34.13,15.02,4.11,0.59,14.2,67.4,4.5,2024,7,23,0,1,Summer,0
2024-07-24,Albany,42.6526,-73.7562,12.52,57,Moderate,17.13,35.26,17.46,4.77,0.69,5.58,53.7,5.0,2024,7,24,0,2,Summer,0
2024-07-25,Albany,42.6526,-73.7562,16.77,65,Moderate,20.19,38.54,13.14,5.07,0.63,18.69,36.3,4.1,2024,7,25,0,3,Summer,0
2024-07-26,Albany,42.6526,-73.7562,7.44,41,Good,32.49,18.93,23.97,6.5,0.65,14.8,84.7,5.1,2024,7,26,0,4,Summer,0
2024-07-27,Albany,42.6526,-73.7562,12.15,57,Moderate,26.29,39.07,15.8,3.04,0.58,20.7,60.3,5.3,2024,7,27,0,5,Summer,1
2024-07-28,Albany,42.6526,-73.7562,8.63,48,Good,15.92,20.96,14.9,4.17,0.4,21.5,78.6,5.8,2024,7,28,0,6,Summer,1
2024-07-29,Albany,42.6526,-73.7562,11.18,55,Moderate,15.64,27.49,15.82,3.19,0.37,15.97,79.8,8.6,2024,7,29,0,0,Summer,0
2024-07-30,Albany,42.6526,-73.7562,12.99,58,Moderate,23.43,26.87,17.61,6.3,0.57,21.99,35.5,3.8,2024,7,30,0,1,Summer,0
2024-07-31,Albany,42.6526,-73.7562,10.37,53,Moderate,26.26,26.18,13.22,5.09,0.47,20.57,66.5,5.4,2024,7,31,0,2,Summer,0
2024-08-01,Albany,42.6526,-73.7562,8.56,48,Good,24.05,30.93,19.43,3.65,0.32,19.44,81.0,1.0,2024,8,1,0,3,Summer,0
2024-08-02,Albany,42.6526,-73.7562,8.62,48,Good,21.04,36.83,24.56,2.9,0.53,16.41,79.5,7.7,2024,8,2,0,4,Summer,0
2024-08-03,Albany,42.6526,-73.7562,11.1,55,Moderate,18.06,31.7,16.97,6.46,0.31,12.16,46.9,1.3,2024,8,3,0,5,Summer,1
2024-08-04,Albany,42.6526,-73.7562,9.44,52,Moderate,22.31,29.93,16.13,6.28,0.6,3.65,63.1,2.9,2024,8,4,0,6,Summer,1
2024-08-05,Albany,42.6526,-73.7562,9.98,53,Moderate,26.29,35.51,25.48,2.83,0.28,12.29,34.9,8.7,2024,8,5,0,0,Summer,0
2024-08-06,Albany,42.6526,-73.7562,13.62,59,Moderate,28.31,28.49,24.83,3.53,0.6,3.95,30.4,2.7,2024,8,6,0,1,Summer,0
2024-08-07,Albany,42.6526,-73.7562,9.04,51,Moderate,23.02,38.52,11.88,6.39,0.58,3.76,41.6,9.1,2024,8,7,0,2,Summer,0
2024-08-08,Albany,42.6526,-73.7562,10.62,54,Moderate,19.94,19.45,11.08,6.05,0.34,6.63,73.2,1.7,2024,8,8,0,3,Summer,0
2024-08-09,Albany,42.6526,-73.7562,13.47,59,Moderate,18.04,20.13,22.62,4.68,0.37,7.92,34.4,8.7,2024,8,9,0,4,Summer,0
2024-08-10,Albany,42.6526,-73.7562,10.63,54,Moderate,24.09,30.96,10.27,3.48,0.56,18.26,54.6,9.6,2024,8,10,0,5,Summer,1
2024-08-11,Albany,42.6526,-73.7562,10.92,54,Moderate,21.82,29.49,22.24,2.52,0.62,6.09,68.0,4.8,2024,8,11,0,6,Summer,1
2024-08-12,Albany,42.6526,-73.7562,9.2,51,Moderate,26.33,20.11,19.93,5.73,0.57,10.67,64.6,1.7,2024,8,12,0,0,Summer,0
2024-08-13,Albany,42.6526,-73.7562,7.72,43,Good,26.08,36.48,21.46,4.28,0.5,20.21,65.8,5.2,2024,8,13,0,1,Summer,0
2024-08-14,Albany,42.6526,-73.7562,13.62,59,Moderate,27.8,17.79,19.42,3.18,0.41,12.16,82.0,1.4,2024,8,14,0,2,Summer,0
2024-08-15,Albany,42.6526,-73.7562,15.45,63,Moderate,20.6,19.22,15.97,3.03,0.3,11.4,46.4,6.2,2024,8,15,0,3,Summer,0
2024-08-16,Albany,42.6526,-73.7562,14.79,62,Moderate,25.31,36.9,12.73,6.42,0.48,13.49,81.9,9.4,2024,8,16,0,4,Summer,0
2024-08-17,Albany,42.6526,-73.7562,12.03,56,Moderate,25.72,32.76,25.33,4.59,0.48,22.95,68.7,7.4,2024,8,17,0,5,Summer,1
2024-08-18,Albany,42.6526,-73.7562,9.9,52,Moderate,29.79,24.13,12.79,6.37,0.29,18.05,36.9,9.3,2024,8,18,0,6,Summer,1
2024-08-19,Albany,42.6526,-73.7562,11.02,55,Moderate,22.5,22.1,11.16,3.47,0.59,13.74,56.7,5.8,2024,8,19,0,0,Summer,0
2024-08-20,Albany,42.6526,-73.7562,6.0,33,Good,19.88,21.72,10.4,3.45,0.62,12.06,55.8,0.8,2024,8,20,0,1,Summer,0
2024-08-21,Albany,42.6526,-73.7562,6.84,38,Good,30.05,23.49,25.59,5.31,0.39,17.84,56.9,3.0,2024,8,21,0,2,Summer,0
2024-08-22,Albany,42.6526,-73.7562,11.79,56,Moderate,22.66,34.61,17.7,3.78,0.33,9.8,73.6,8.1,2024,8,22,0,3,Summer,0
2024-08-23,Albany,42.6526,-73.7562,8.42,47,Good,19.35,16.7,24.44,5.65,0.5,11.87,86.9,4.2,2024,8,23,0,4,Summer,0
2024-08-24,Albany,42.6526,-73.7562,15.34,63,Moderate,26.72,24.87,18.09,5.49,0.61,9.16,89.4,1.5,2024,8,24,0,5,Summer,1
2024-08-25,Albany,42.6526,-73.7562,10.47,54,Moderate,22.75,32.82,21.93,5.86,0.6,10.79,39.6,3.7,2024,8,25,0,6,Summer,1
2024-08-26,Albany,42.6526,-73.7562,6.0,33,Good,17.67,35.96,16.06,3.47,0.5,6.56,84.9,2.5,2024,8,26,0,0,Summer,0
2024-08-27,Albany,42.6526,-73.7562,10.2,53,Moderate,25.17,15.42,12.81,5.81,0.36,10.25,58.9,1.0,2024,8,27,0,1,Summer,0
2024-08-28,Albany,42.6526,-73.7562,11.32,55,Moderate,18.73,36.3,25.14,3.42,0.39,6.9,53.3,5.9,2024,8,28,0,2,Summer,0
2024-08-29,Albany,42.6526,-73.7562,9.53,52,Moderate,18.83,29.62,12.5,3.77,0.25,19.36,79.2,6.1,2024,8,29,0,3,Summer,0
2024-08-30,Albany,42.6526,-73.7562,6.53,36,Good,17.27,37.36,13.21,5.43,0.61,10.98,68.0,3.9,2024,8,30,0,4,Summer,0
2024-08-31,Albany,42.6526,-73.7562,14.44,61,Moderate,17.34,31.49,14.52,5.75,0.45,6.98,43.8,9.3,2024,8,31,0,5,Summer,1
2024-09-01,Albany,42.6526,-73.7562,12.53,57,Moderate,20.12,34.54,13.84,3.58,0.37,11.06,46.8,8.3,2024,9,1,0,6,Fall,1
2024-09-02,Albany,42.6526,-73.7562,9.77,52,Moderate,30.23,34.73,22.81,4.19,0.54,21.09,47.9,8.1,2024,9,2,0,0,Fall,0
2024-09-03,Albany,42.6526,-73.7562,12.95,58,Moderate,11.99,20.07,18.72,5.8,0.47,12.17,66.8,2.2,2024,9,3,0,1,Fall,0
2024-09-04,Albany,42.6526,-73.7562,7.93,44,Good,11.87,27.69,22.55,2.17,0.57,21.72,59.7,8.6,2024,9,4,0,2,Fall,0
2024-09-05,Albany,42.6526,-73.7562,6.13,34,Good,28.5,17.89,11.46,4.98,0.61,11.19,83.4,8.1,2024,9,5,0,3,Fall,0
2024-09-06,Albany,42.6526,-73.7562,12.51,57,Moderate,23.2,13.39,10.18,3.79,0.28,19.41,84.0,2.7,2024,9,6,0,4,Fall,0
2024-09-07,Albany,42.6526,-73.7562,8.9,49,Good,17.27,29.87,9.82,2.36,0.28,8.58,49.1,3.5,2024,9,7,0,5,Fall,1
2024-09-08,Albany,42.6526,-73.7562,7.64,42,Good,25.77,30.43,11.01,3.47,0.25,15.87,34.9,8.9,2024,9,8,0,6,Fall,1
2024-09-09,Albany,42.6526,-73.7562,13.54,59,Moderate,22.64,15.0,17.58,4.26,0.55,21.74,43.1,9.7,2024,9,9,0,0,Fall,0
2024-09-10,Albany,42.6526,-73.7562,10.97,54,Moderate,30.35,24.0,14.59,3.24,0.49,3.63,44.8,5.8,2024,9,10,0,1,Fall,0
2024-09-11,Albany,42.6526,-73.7562,5.65,31,Good,29.77,23.96,12.59,4.77,0.49,11.95,60.0,7.7,2024,9,11,0,2,Fall,0
2024-09-12,Albany,42.6526,-73.7562,5.0,28,Good,27.22,28.88,16.45,3.82,0.32,15.45,30.0,1.6,2024,9,12,0,3,Fall,0
2024-09-13,Albany,42.6526,-73.7562,13.57,59,Moderate,15.34,27.88,13.62,3.32,0.31,4.38,68.8,2.2,2024,9,13,0,4,Fall,0
2024-09-14,Albany,42.6526,-73.7562,5.4,30,Good,28.54,22.54,12.48,2.72,0.41,16.58,72.5,8.2,2024,9,14,0,5,Fall,1
2024-09-15,Albany,42.6526,-73.7562,7.75,43,Good,19.27,29.67,15.5,5.86,0.37,2.46,57.5,3.0,2024,9,15,0,6,Fall,1
2024-09-16,Albany,42.6526,-73.7562,7.2,40,Good,21.31,31.32,23.87,5.49,0.23,15.95,82.7,7.0,2024,9,16,0,0,Fall,0
2024-09-17,Albany,42.6526,-73.7562,13.09,58,Moderate,26.53,19.62,23.28,2.55,0.29,3.4,71.4,9.3,2024,9,17,0,1,Fall,0
2024-09-18,Albany,42.6526,-73.7562,14.65,61,Moderate,27.08,14.58,15.0,5.02,0.34,4.19,43.8,4.4,2024,9,18,0,2,Fall,0
2024-09-19,Albany,42.6526,-73.7562,9.66,52,Moderate,29.47,14.71,11.61,6.03,0.27,13.77,46.7,3.8,2024,9,19,0,3,Fall,0
2024-09-20,Albany,42.6526,-73.7562,5.82,32,Good,25.28,14.73,15.33,2.72,0.24,14.83,72.9,5.4,2024,9,20,0,4,Fall,0
2024-09-21,Albany,42.6526,-73.7562,14.88,62,Moderate,20.1,24.54,16.56,5.07,0.52,6.34,48.6,4.3,2024,9,21,0,5,Fall,1
2024-09-22,Albany,42.6526,-73.7562,13.83,60,Moderate,16.92,33.0,16.69,2.94,0.28,18.38,84.0,2.3,2024,9,22,0,6,Fall,1
2024-09-23,Albany,42.6526,-73.7562,10.02,53,Moderate,16.97,18.03,21.67,3.76,0.47,20.29,80.8,8.2,2024,9,23,0,0,Fall,0
2024-09-24,Albany,42.6526,-73.7562,12.57,57,Moderate,14.33,34.52,11.91,5.56,0.57,19.49,80.5,7.7,2024,9,24,0,1,Fall,0
2024-09-25,Albany,42.6526,-73.7562,12.49,57,Moderate,19.83,36.32,17.17,3.41,0.38,20.95,87.1,9.5,2024,9,25,0,2,Fall,0
2024-09-26,Albany,42.6526,-73.7562,9.62,52,Moderate,16.38,15.98,18.58,5.01,0.38,18.18,30.9,4.4,2024,9,26,0,3,Fall,0
2024-09-27,Albany,42.6526,-73.7562,13.13,59,Moderate,28.68,17.97,20.99,4.38,0.57,7.41,58.6,9.6,2024,9,27,0,4,Fall,0
2024-09-28,Albany,42.6526,-73.7562,7.3,41,Good,27.13,14.46,10.93,5.04,0.46,7.24,50.5,6.1,2024,9,28,0,5,Fall,1
2024-09-29,Albany,42.6526,-73.7562,6.31,35,Good,23.32,20.75,17.9,5.69,0.31,9.74,35.6,0.9,2024,9,29,0,6,Fall,1
2024-09-30,Albany,42.6526,-73.7562,11.93,56,Moderate,17.72,23.6,17.19,4.69,0.42,10.08,67.4,3.2,2024,9,30,0,0,Fall,0
2024-10-01,Albany,42.6526,-73.7562,11.57,56,Moderate,10.88,15.84,19.44,4.78,0.56,13.07,36.8,4.3,2024,10,1,0,1,Fall,0
2024-10-02,Albany,42.6526,-73.7562,14.12,60,Moderate,19.2,26.15,10.74,3.26,0.33,10.29,48.9,9.4,2024,10,2,0,2,Fall,0
2024-10-03,Albany,42.6526,-73.7562,10.6,54,Moderate,26.36,34.3,16.99,3.69,0.39,9.56,75.5,7.8,2024,10,3,0,3,Fall,0
2024-10-04,Albany,42.6526,-73.7562,11.86,56,Moderate,28.95,22.03,8.73,5.9,0.2,5.04,80.8,3.2,2024,10,4,0,4,Fall,0
2024-10-05,Albany,42.6526,-73.7562,12.83,58,Moderate,24.29,30.69,12.06,5.11,0.34,5.68,39.2,3.8,2024,10,5,0,5,Fall,1
2024-10-06,Albany,42.6526,-73.7562,6.3,35,Good,22.75,13.52,13.94,2.41,0.28,11.2,64.3,3.9,2024,10,6,0,6,Fall,1
2024-10-07,Albany,42.6526,-73.7562,13.2,59,Moderate,15.44,23.23,10.3,2.66,0.44,10.0,67.8,1.9,2024,10,7,0,0,Fall,0
2024-10-08,Albany,42.6526,-73.7562,9.85,52,Moderate,16.5,23.77,21.86,2.41,0.48,18.88,47.1,8.2,2024,10,8,0,1,Fall,0
2024-10-09,Albany,42.6526,-73.7562,7.64,42,Good,19.94,31.25,9.82,5.05,0.2,3.15,76.2,3.4,2024,10,9,0,2,Fall,0
2024-10-10,Albany,42.6526,-73.7562,5.33,30,Good,11.47,17.09,21.55,3.03,0.2,4.72,72.8,0.6,2024,10,10,0,3,Fall,0
2024-10-11,Albany,42.6526,-73.7562,5.0,28,Good,23.83,19.91,22.52,3.07,0.48,12.43,39.2,7.7,2024,10,11,0,4,Fall,0
